location,no,size_type,pod,weight,vessel_name_in,voyage_in,vessel_name_out,voyage_out
*4P0090201,TCKU3013764,23GP,CNJIN,2300,,,COSTB,142N
*4P0090202,FCIU5403040,23GP,CNJIN,2300,,,COSTB,142N
*4P0090203,TEMU3460176,23GP,CNJIN,2300,,,COSTB,142N
*4P0090204,TRHU2081968,23GP,CNJIN,2300,,,COSTB,142N
*4P0090301,CBHU4344840,23GP,CNJIN,2300,,,COSTB,142N
*4P0090302,TCKU2433037,23GP,CNJIN,2300,,,COSTB,142N
*4P0090303,FCIU4958830,23GP,CNJIN,2300,,,COSTB,142N
*4P0090304,CSLU1949669,23GP,CNJIN,2300,,,COSTB,142N
*4P0090305,CBHU4049607,23GP,CNJIN,2300,,,COSTB,142N
*4P0090401,TEMU2982936,23GP,CNJIN,2300,,,COSTB,142N
*4P0090402,CSLU1707201,23GP,CNJIN,2300,,,COSTB,142N
*4P0090403,CBHU4105275,23GP,CNJIN,2300,,,COSTB,142N
*4P0090404,FCIU5493580,23GP,CNJIN,2300,,,COSTB,142N
*4P0090405,CBHU5538454,23GP,CNJIN,2300,,,COSTB,142N
*4P0090501,CAIU2044479,23GP,CNJIN,2300,,,COSTB,142N
*4P0090502,TCKU2490612,23GP,CNJIN,2300,,,COSTB,142N
*4P0090503,BSIU2671659,23GP,CNJIN,2300,,,COSTB,142N
*4P0090504,CSLU2361197,23GP,CNJIN,2300,,,COSTB,142N
*4P0090505,CBHU4268591,23GP,CNJIN,2300,,,COSTB,142N
*4P0090601,CBHU5809664,23GP,CNJIN,2300,,,COSTB,142N
*4P0090602,BSIU2834951,23GP,CNJIN,2300,,,COSTB,142N
*4P0090603,FCIU5031766,23GP,CNJIN,2300,,,COSTB,142N
*4P0090604,TEMU0130870,23GP,CNJIN,2300,,,COSTB,142N
*4P0090605,GLDU5762231,23GP,CNJIN,2300,,,COSTB,142N
*4P0090701,TEMU3526099,23GP,CNJIN,2300,,,COSTB,142N
*4P0090702,CSLU1438313,23GP,CNJIN,2300,,,COSTB,142N
*4P0090703,CBHU5579134,23GP,CNJIN,2300,,,COSTB,142N
*4P0090704,CSNU1120016,23GP,CNJIN,2300,,,COSTB,142N
*4P0090705,CSNU1137678,23GP,CNJIN,2300,,,COSTB,142N
*4P0090801,CBHU4099824,23GP,CNJIN,2300,,,COSTB,142N
*4P0090802,CBHU3987435,23GP,CNJIN,2300,,,COSTB,142N
*4P0090803,UETU2358361,23GP,CNJIN,2300,,,COSTB,142N
*4P0090804,CBHU4281090,23GP,CNJIN,2300,,,COSTB,142N
*4P0090805,SEGU2846105,23GP,CNJIN,2300,,,COSTB,142N
*4P0090901,TGHU3573277,23GP,CNJIN,2300,,,COSTB,142N
*4P0090902,FCIU5421867,23GP,CNJIN,2300,,,COSTB,142N
*4P0090903,CSLU1713539,23GP,CNJIN,2300,,,COSTB,142N
*4P0090904,DFSU1421482,23GP,CNJIN,2300,,,COSTB,142N
*4P0090905,DFSU2932677,23GP,CNJIN,2300,,,COSTB,142N
*4P0091001,CBHU5584953,23GP,CNJIN,2300,,,COSTB,142N
*4P0091002,TEMU0096245,23GP,CNJIN,2300,,,COSTB,142N
*4P0091003,TCKU2426450,23GP,CNJIN,2300,,,COSTB,142N
*4P0091004,CSNU1040224,23GP,CNJIN,2300,,,COSTB,142N
*4P0091005,CSLU1075820,23GP,CNJIN,2300,,,COSTB,142N
*4P0091101,CSLU1441791,23GP,CNJIN,2300,,,COSTB,142N
*4P0091102,TCKU3053514,23GP,CNJIN,2300,,,COSTB,142N
*4P0091103,CBHU5530900,23GP,CNJIN,2300,,,COSTB,142N
*4P0091104,FCIU5813615,23GP,CNJIN,2300,,,COSTB,142N
*4P0110101,BEAU2260236,23GP,,2300,,,,
*4P0110102,TEMU3459724,23GP,,2300,,,,
*4P0110103,CSLU1872700,23GP,,2300,,,,
*4P0110201,CBHU5890296,23GP,,2300,,,,
*4P0110202,FCIU4765580,23GP,,2300,,,,
*4P0110203,GLDU5764255,23GP,,2300,,,,
*4P0110204,FCIU5968860,23GP,,2300,,,,
*4P0110301,CBHU5980281,23GP,,2300,,,,
*4P0110302,CSLU1675212,23GP,,2300,,,,
*4P0110303,FCIU5835260,23GP,,2300,,,,
*4P0110304,CSLU1374219,23GP,,2300,,,,
*4P0110305,CBHU5652220,23GP,,2300,,,,
*4P0110401,UETU2492093,23GP,,2300,,,,
*4P0110402,CSLU1708131,23GP,,2300,,,,
*4P0110403,TEMU0160107,23GP,,2300,,,,
*4P0110404,TRHU2439943,23GP,,2300,,,,
*4P0110405,CSNU1034670,23GP,,2300,,,,
*4P0110501,GLDU5649708,23GP,,2300,,,,
*4P0110502,CSLU2429039,23GP,,2300,,,,
*4P0110503,CSLU2337457,23GP,,2300,,,,
*4P0110504,SEGU1921077,23GP,,2300,,,,
*4P0110505,CSNU1109486,23GP,,2300,,,,
*4P0110601,FCIU5496043,23GP,,2300,,,,
*4P0110602,FCIU5733438,23GP,,2300,,,,
*4P0110603,DFSU1583713,23GP,,2300,,,,
*4P0110604,CSLU1430781,23GP,,2300,,,,
*4P0110605,TCKU1522130,23GP,,2300,,,,
*4P0110701,TEMU3576016,23GP,,2300,,,,
*4P0110702,CSNU1058326,23GP,,2300,,,,
*4P0110703,CSNU1013300,23GP,,2300,,,,
*4P0110704,CBHU4209705,23GP,,2300,,,,
*4P0110705,CCLU3567746,23GP,,2300,,,,
*4P0110801,DRYU2961247,23GP,,2300,,,,
*4P0110802,CSLU1222854,23GP,,2300,,,,
*4P0110803,SEGU1003322,23GP,,2300,,,,
*4P0110804,UETU2252488,23GP,,2300,,,,
*4P0110805,TCKU2419738,23GP,,2300,,,,
*4P0110901,CBHU5958586,23GP,,2300,,,,
*4P0110902,CCLU3204993,23GP,,2300,,,,
*4P0110903,DFSU2879660,23GP,,2300,,,,
*4P0110904,TCKU3058429,23GP,,2300,,,,
*4P0110905,CCLU2988571,23GP,,2300,,,,
*4P0111001,BEAU2136251,23GP,,2300,,,,
*4P0111002,TEMU3995310,23GP,,2300,,,,
*4P0111003,FCIU5054606,23GP,,2300,,,,
*4P0111004,CCLU3862335,23GP,,2300,,,,
*4P0111005,TEMU2975710,23GP,,2300,,,,
*4P0111101,DFSU2341416,23GP,,2300,,,,
*4P0111102,CAIU3726792,23GP,,2300,,,,
*4P0111103,FCIU5235076,23GP,,2300,,,,
*4P0111104,RFCU2111523,23GP,,2300,,,,
*4P0130101,DFSU1282896,23GP,CNJIN,2300,,,COSTB,142N
*4P0130102,FCIU4951081,23GP,CNJIN,2300,,,COSTB,142N
*4P0130103,SEGU2943770,23GP,CNJIN,2300,,,COSTB,142N
*4P0130201,TEMU3709058,23GP,CNJIN,2300,,,COSTB,142N
*4P0130202,DFSU1236627,23GP,CNJIN,2300,,,COSTB,142N
*4P0130203,FCIU5723960,23GP,CNJIN,2300,,,COSTB,142N
*4P0130204,CXDU2349918,23GP,CNJIN,2300,,,COSTB,142N
*4P0130301,TEMU3714706,23GP,CNJIN,2300,,,COSTB,142N
*4P0130302,TEMU0122827,23GP,CNJIN,2300,,,COSTB,142N
*4P0130303,CBHU4308760,23GP,CNJIN,2300,,,COSTB,142N
*4P0130304,DFSU2975093,23GP,CNJIN,2300,,,COSTB,142N
*4P0130305,BMOU2420093,23GP,CNJIN,2300,,,COSTB,142N
*4P0130401,TEMU3446938,23GP,CNJIN,2300,,,COSTB,142N
*4P0130402,MAGU2307290,23GP,CNJIN,2300,,,COSTB,142N
*4P0130403,CBHU4460460,23GP,CNJIN,2300,,,COSTB,142N
*4P0130404,RFCU2130781,23GP,CNJIN,2300,,,COSTB,142N
*4P0130405,DFSU2341838,23GP,CNJIN,2300,,,COSTB,142N
*4P0130501,IPXU3249698,23GP,CNJIN,2300,,,COSTB,142N
*4P0130502,BSIU2885120,23GP,CNJIN,2300,,,COSTB,142N
*4P0130503,CCLU3868760,23GP,CNJIN,2300,,,COSTB,142N
*4P0130504,SEGU3111780,23GP,CNJIN,2300,,,COSTB,142N
*4P0130505,TCKU2467994,23GP,CNJIN,2300,,,COSTB,142N
*4P0130601,CSLU1863729,23GP,CNJIN,2300,,,COSTB,142N
*4P0130602,CSLU1595816,23GP,CNJIN,2300,,,COSTB,142N
*4P0130603,CCLU2929809,23GP,CNJIN,2300,,,COSTB,142N
*4P0130604,DFSU1169787,23GP,CNJIN,2300,,,COSTB,142N
*4P0130605,CAIU3486222,23GP,CNJIN,2300,,,COSTB,142N
*4P0130701,CSNU1110105,23GP,CNJIN,2300,,,COSTB,142N
*4P0130702,MAGU2294130,23GP,CNJIN,2300,,,COSTB,142N
*4P0130703,CCLU3334739,23GP,CNJIN,2300,,,COSTB,142N
*4P0130704,TEMU0156405,23GP,CNJIN,2300,,,COSTB,142N
*4P0130705,CSLU1020133,23GP,CNJIN,2300,,,COSTB,142N
*4P0130801,UETU2548295,23GP,CNJIN,2300,,,COSTB,142N
*4P0130802,CCLU3601250,23GP,CNJIN,2300,,,COSTB,142N
*4P0130803,CCLU3776690,23GP,CNJIN,2300,,,COSTB,142N
*4P0130804,CSNU1237949,23GP,CNJIN,2300,,,COSTB,142N
*4P0130805,TRHU3472376,23GP,CNJIN,2300,,,COSTB,142N
*4P0130901,TEMU3105886,23GP,CNJIN,2300,,,COSTB,142N
*4P0130902,CBHU4052241,23GP,CNJIN,2300,,,COSTB,142N
*4P0130903,MAGU2129347,23GP,CNJIN,2300,,,COSTB,142N
*4P0130904,CBHU5832638,23GP,CNJIN,2300,,,COSTB,142N
*4P0130905,TEMU3020618,23GP,CNJIN,2300,,,COSTB,142N
*4P0131001,BSIU2598347,23GP,CNJIN,2300,,,COSTB,142N
*4P0131002,CSNU1204797,23GP,CNJIN,2300,,,COSTB,142N
*4P0131003,CSLU2230880,23GP,CNJIN,2300,,,COSTB,142N
*4P0131004,CAIU3552936,23GP,CNJIN,2300,,,COSTB,142N
*4P0131005,TEMU3936468,23GP,CNJIN,2300,,,COSTB,142N
*4P0131101,BMOU2425496,23GP,CNJIN,2300,,,COSTB,142N
*4P0131102,FCIU6063032,23GP,CNJIN,2300,,,COSTB,142N
*4P0131103,CCLU2931806,23GP,CNJIN,2300,,,COSTB,142N
*4P0131104,CAIU3485782,23GP,CNJIN,2300,,,COSTB,142N
*4P0270101,CCLU3716644,23GP,,2300,,,,
*4P0270102,CSLU1091374,23GP,,2300,,,,
*4P0270103,FCIU5432373,23GP,,2300,,,,
*4P0270201,TEMU4028249,23GP,,2300,,,,
*4P0270202,TRLU9305970,23GP,,2300,,,,
*4P0270203,TRHU2617325,23GP,,2300,,,,
*4P0270204,SEGU3022804,23GP,,2300,,,,
*4P0270301,CBHU4143188,23GP,,2300,,,,
*4P0270302,DFSU2679928,23GP,,2300,,,,
*4P0270303,DFSU2973444,23GP,,2300,,,,
*4P0270304,TEMU3101263,23GP,,2300,,,,
*4P0270305,CSNU1048729,23GP,,2300,,,,
*4P0270401,GLDU9567721,23GP,,2300,,,,
*4P0270402,TCKU1002930,23GP,,2300,,,,
*4P0270403,BMOU2484101,23GP,,2300,,,,
*4P0270404,DFSU1631088,23GP,,2300,,,,
*4P0270405,CSLU2405079,23GP,,2300,,,,
*4P0270501,CBHU3510720,23GP,,2300,,,,
*4P0270502,CBHU3651456,23GP,,2300,,,,
*4P0270503,DRYU2477931,23GP,,2300,,,,
*4P0270504,TRHU3166062,23GP,,2300,,,,
*4P0270505,CSLU1325847,23GP,,2300,,,,
*4P0270601,DFSU1137270,23GP,,2300,,,,
*4P0270602,CSNU1081352,23GP,,2300,,,,
*4P0270603,DFSU1634195,23GP,,2300,,,,
*4P0270604,CSLU1185920,23GP,,2300,,,,
*4P0270605,FCIU4865785,23GP,,2300,,,,
*4P0270701,TGHU3671078,23GP,,2300,,,,
*4P0270702,FCIU5066037,23GP,,2300,,,,
*4P0270703,CSLU1734336,23GP,,2300,,,,
*4P0270704,CCLU3509502,23GP,,2300,,,,
*4P0270705,CSLU1344826,23GP,,2300,,,,
*4P0270801,CBHU3951962,23GP,,2300,,,,
*4P0270802,CCLU3952969,23GP,,2300,,,,
*4P0270803,TEMU2661725,23GP,,2300,,,,
*4P0270804,TEMU2993191,23GP,,2300,,,,
*4P0270805,CSLU2263061,23GP,,2300,,,,
*4P0270901,DFSU1154318,23GP,,2300,,,,
*4P0270902,TGHU3140030,23GP,,2300,,,,
*4P0270903,CSLU1160900,23GP,,2300,,,,
*4P0270904,FCIU5213056,23GP,,2300,,,,
*4P0270905,CCLU2824053,23GP,,2300,,,,
*4P0271001,BSIU2684229,23GP,,2300,,,,
*4P0271002,TCLU1944240,23GP,,2300,,,,
*4P0271003,GLDU9315592,23GP,,2300,,,,
*4P0271004,CSLU1091142,23GP,,2300,,,,
*4P0271005,SEGU2886983,23GP,,2300,,,,
*4P0271101,CCLU3702954,23GP,,2300,,,,
*4P0271102,CSLU1011276,23GP,,2300,,,,
*4P0271103,DFSU1368691,23GP,,2300,,,,
*4P0271104,FCIU5304731,23GP,,2300,,,,
*4P0290101,FCIU6064260,23GP,CNDAL,2300,,,COSTB,142N
*4P0290102,TEMU2981800,23GP,CNDAL,2300,,,COSTB,142N
*4P0290103,DFSU2329832,23GP,CNDAL,2300,,,COSTB,142N
*4P0290201,TGHU0191861,23GP,CNDAL,2300,,,COSTB,142N
*4P0290202,CSLU1850676,23GP,CNDAL,2300,,,COSTB,142N
*4P0290203,UETU2250295,23GP,CNDAL,2300,,,COSTB,142N
*4P0290204,CBHU4320370,23GP,CNDAL,2300,,,COSTB,142N
*4P0290301,FCIU5311052,23GP,CNDAL,2300,,,COSTB,142N
*4P0290302,CCLU3743362,23GP,CNDAL,2300,,,COSTB,142N
*4P0290303,TCKU2563473,23GP,CNDAL,2300,,,COSTB,142N
*4P0290304,SEGU3047588,23GP,CNDAL,2300,,,COSTB,142N
*4P0290305,CSLU1856289,23GP,CNDAL,2300,,,COSTB,142N
*4P0290401,CCLU3575171,23GP,CNDAL,2300,,,COSTB,142N
*4P0290402,UETU2576173,23GP,CNDAL,2300,,,COSTB,142N
*4P0290403,FCIU5065690,23GP,CNDAL,2300,,,COSTB,142N
*4P0290404,TEMU3270751,23GP,CNDAL,2300,,,COSTB,142N
*4P0290405,CCLU3622838,23GP,CNDAL,2300,,,COSTB,142N
*4P0290501,CBHU3844270,23GP,CNDAL,2300,,,COSTB,142N
*4P0290502,CSLU1644567,23GP,CNDAL,2300,,,COSTB,142N
*4P0290503,TCLU3343742,23GP,CNDAL,2300,,,COSTB,142N
*4P0290504,TRHU3168300,23GP,CNDAL,2300,,,COSTB,142N
*4P0290505,CBHU5620325,23GP,CNDAL,2300,,,COSTB,142N
*4P0290601,CCLU3875184,23GP,CNDAL,2300,,,COSTB,142N
*4P0290602,CBHU4034340,23GP,CNDAL,2300,,,COSTB,142N
*4P0290603,CBHU3811003,23GP,CNDAL,2300,,,COSTB,142N
*4P0290604,CBHU4170223,23GP,CNDAL,2300,,,COSTB,142N
*4P0290605,TEMU3351513,23GP,CNDAL,2300,,,COSTB,142N
*4P0290701,CCLU3597118,23GP,CNDAL,2300,,,COSTB,142N
*4P0290702,MAGU2246810,23GP,CNDAL,2300,,,COSTB,142N
*4P0290703,CBHU4088711,23GP,CNDAL,2300,,,COSTB,142N
*4P0290704,BMOU2916329,23GP,CNDAL,2300,,,COSTB,142N
*4P0290705,CSLU2005067,23GP,CNDAL,2300,,,COSTB,142N
*4P0290801,MAGU2305148,23GP,CNDAL,2300,,,COSTB,142N
*4P0290802,MAGU2233177,23GP,CNDAL,2300,,,COSTB,142N
*4P0290803,CCLU3930975,23GP,CNDAL,2300,,,COSTB,142N
*4P0290804,CSLU1771387,23GP,CNDAL,2300,,,COSTB,142N
*4P0290805,MAGU2235502,23GP,CNDAL,2300,,,COSTB,142N
*4P0290901,CSNU1033400,23GP,CNDAL,2300,,,COSTB,142N
*4P0290902,DFSU1667542,23GP,CNDAL,2300,,,COSTB,142N
*4P0290903,CSLU1621005,23GP,CNDAL,2300,,,COSTB,142N
*4P0290904,CCLU3906454,23GP,CNDAL,2300,,,COSTB,142N
*4P0290905,CBHU5757473,23GP,CNDAL,2300,,,COSTB,142N
*4P0291001,TRHU3762565,23GP,CNDAL,2300,,,COSTB,142N
*4P0291002,TCKU2413719,23GP,CNDAL,2300,,,COSTB,142N
*4P0291003,CCLU3641798,23GP,CNDAL,2300,,,COSTB,142N
*4P0291004,CBHU3871888,23GP,CNDAL,2300,,,COSTB,142N
*4P0291005,CBHU5608783,23GP,CNDAL,2300,,,COSTB,142N
*4P0291101,CBHU4392391,23GP,CNDAL,2300,,,COSTB,142N
*4P0291102,CSLU1265326,23GP,CNDAL,2300,,,COSTB,142N
*4P0291103,TEMU3778418,23GP,CNDAL,2300,,,COSTB,142N
*4P0291104,CSLU1282719,23GP,CNDAL,2300,,,COSTB,142N
*4P0320101,HMCU9059714,45G1,CNNBO,4200,CMCOR,240FL,,
*4P0320102,EISU9473766,45G1,CNNBO,4200,CMCOR,240FL,,
*4P0320103,MAGU5419674,45G1,CNNBO,4200,CMCOR,240FL,,
*4P0320201,EITU1131626,45G1,CNNBO,4200,CMCOR,240FL,,
*4P0320202,EMCU9486740,45G1,CNNBO,4200,CMCOR,240FL,,
*4P0320203,EISU9364277,45G1,CNNBO,4200,CMCOR,240FL,,
*4P0320204,TCNU2415193,45G1,CNNBO,4200,CMCOR,240FL,,
*4P0320301,TCLU5422389,45G1,CNNBO,4200,CMCOR,240FL,,
*4P0350101,GVCU2083887,23GP,,2300,,,,
*4P0350102,CSLU1650575,23GP,CNTXG,2300,,,COSTL,151N
*4P0350103,CBHU5560822,23GP,CNTXG,2300,,,COSTL,151N
*4P0350201,FCIU4872784,23GP,CNTXG,2300,,,COSTL,151N
*4P0350202,CSLU2262527,23GP,CNTXG,2300,,,COSTL,151N
*4P0350203,MAGU2488835,23GP,CNTXG,2300,,,COSTL,151N
*4P0350204,CSLU1114166,23GP,CNTXG,2300,,,COSTL,151N
*4P0350301,CSLU1466423,23GP,CNTXG,2300,,,COSTL,151N
*4P0350302,CBHU4497915,23GP,CNTXG,2300,,,COSTL,151N
*4P0350303,TEMU3281210,23GP,CNTXG,2300,,,COSTL,151N
*4P0350304,CCLU3924930,23GP,CNTXG,2300,,,COSTL,151N
*4P0350305,CSLU1255924,23GP,CNTXG,2300,,,COSTL,151N
*4P0350401,TCLU2043144,23GP,CNTXG,2300,,,COSTL,151N
*4P0350402,CBHU4021718,23GP,CNTXG,2300,,,COSTL,151N
*4P0350403,CBHU4102390,23GP,CNTXG,2300,,,COSTL,151N
*4P0350404,CSLU1388402,23GP,CNTXG,2300,,,COSTL,151N
*4P0350405,CCLU3820962,23GP,CNTXG,2300,,,COSTL,151N
*4P0550101,MCRU2046112,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550102,MWCU5651232,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550103,MWCU5699283,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550201,PONU2895298,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550202,MWCU5681113,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550203,PONU2924631,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550204,MWCU5690922,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550301,MCRU2059974,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550302,MCRU2068810,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550303,MCRU2001376,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550304,MCRU2066588,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550305,MWCU5667136,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550401,MCRU2011733,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550402,MWCU5662983,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550403,MWCU5681962,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550404,MWCU5713355,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550405,PONU2893171,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550501,MWCU5666079,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550502,MWCU5725335,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550503,MCRU2057800,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550504,PONU2916908,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550505,MWCU5746370,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550601,PONU2895003,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550602,MWCU5712256,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550603,PONU2910469,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550604,MWCU5727359,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550605,MWCU5712410,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550701,MCRU2063383,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550702,PONU2929886,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550703,PONU2900100,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550704,MWCU5704899,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550705,MWCU5747756,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550801,PONU2925392,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550802,PONU2920600,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550803,MCRU2062108,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550804,MCRU2045306,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550805,MWCU5680082,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550901,MWCU5695694,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550902,PONU2904907,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550903,MWCU5737418,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550904,DAYU2703660,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0550905,MCRU2031318,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0551001,MWCU5728191,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0551002,MWCU5680502,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0551003,MWCU5722450,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0551004,DAYU2703166,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0551005,PONU2973240,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0551101,MWCU5724215,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0551102,PONU2918794,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0551103,MAEU5677959,22R0,CNNBO,2500,ITCSH,1733N,,
*4P0580101,RFCU4118614,42G1,CNNBO,4000,APLME,062FM,,
*4P0580102,CBHU1942149,42G1,CNNBO,4000,APLME,062FM,,
*4P0580103,CCLU4954734,42G1,CNNBO,4000,APLME,062FM,,
*4P0580201,CCLU4578447,42G1,CNNBO,4000,APLME,062FM,,
*4P0580202,CCLU4401111,42G1,CNNBO,4000,APLME,062FM,,
*4P0580203,CBHU6071620,42G1,CNNBO,4000,APLME,062FM,,
*4P0580204,CBHU6080392,42G1,CNNBO,4000,APLME,062FM,,
*4P0580301,CBHU6302740,42G1,CNNBO,4000,APLME,062FM,,
*4P0580302,CCLU5131242,42G1,CNNBO,4000,APLME,062FM,,
*4P0580303,CBHU6274459,42G1,CNNBO,4000,APLME,062FM,,
*4P0580304,CCLU4804673,42G1,CNNBO,4000,APLME,062FM,,
*4P0580305,CCLU5146319,42G1,CNNBO,4000,APLME,062FM,,
*4P0580401,CCLU5211327,42G1,CNNBO,4000,APLME,062FM,,
*4P0580402,CCLU4480147,42G1,CNNBO,4000,APLME,062FM,,
*4P0580403,CCLU4687221,42G1,CNNBO,4000,APLME,062FM,,
*4P0580404,CCLU4741683,42G1,CNNBO,4000,APLME,062FM,,
*4P0580405,FSCU5021983,42G1,CNNBO,4000,APLME,062FM,,
*4P0580501,CCLU5199598,42G1,CNNBO,4000,APLME,062FM,,
*4P0580502,AXIU4309360,42G1,CNNBO,4000,APLME,062FM,,
*4P0580503,CBHU1950273,42G1,CNNBO,4000,APLME,062FM,,
*4P0580504,CBHU6340530,42G1,CNNBO,4000,APLME,062FM,,
*4P0580505,CCLU4232238,42G1,CNNBO,4000,APLME,062FM,,
*4P0580601,CBHU6411947,42G1,CNNBO,4000,APLME,062FM,,
*4P0580602,CCLU4502992,42G1,CNNBO,4000,APLME,062FM,,
*4P0580603,CBHU6269909,42G1,CNNBO,4000,APLME,062FM,,
*4P0580604,CCLU4843129,42G1,CNNBO,4000,APLME,062FM,,
*4P0580605,CCLU5102774,42G1,CNNBO,4000,APLME,062FM,,
*4P0580701,CBHU6378089,42G1,CNNBO,4000,APLME,062FM,,
*4P0580702,TTNU4388398,42G1,CNNBO,4000,APLME,062FM,,
*4P0580703,CCLU4821541,42G1,CNNBO,4000,APLME,062FM,,
*4P0580704,CCLU5075200,42G1,CNNBO,4000,APLME,062FM,,
*4P0580705,CCLU5270530,42G1,CNNBO,4000,APLME,062FM,,
*4P0580801,CCLU5136265,42G1,CNNBO,4000,APLME,062FM,,
*4P0580802,FSCU5009951,42G1,CNNBO,4000,APLME,062FM,,
*4P0580803,CCLU5230841,42G1,CNNBO,4000,APLME,062FM,,
*4P0580804,CBHU6455565,42G1,CNNBO,4000,APLME,062FM,,
*4P0580805,GVCU4131942,42G1,CNNBO,4000,APLME,062FM,,
*4P0580901,RFCU4115554,42G1,CNNBO,4000,APLME,062FM,,
*4P0580902,CCLU5185932,42G1,CNNBO,4000,APLME,062FM,,
*4P0580903,CCLU4866973,42G1,CNNBO,4000,APLME,062FM,,
*4P0580904,CBHU1953919,42G1,CNNBO,4000,APLME,062FM,,
*4P0580905,FSCU5081093,42G1,CNNBO,4000,APLME,062FM,,
*4P0581001,CCLU5206151,42G1,CNNBO,4000,APLME,062FM,,
*4P0581002,CCLU4960505,42G1,CNNBO,4000,APLME,062FM,,
*4P0581003,CBHU6080962,42G1,CNNBO,4000,APLME,062FM,,
*4P0581004,CBHU6310638,42G1,CNNBO,4000,APLME,062FM,,
*4P0581005,CCLU4767923,42G1,CNNBO,4000,APLME,062FM,,
*4P0581101,TTNU4483991,42G1,CNNBO,4000,APLME,062FM,,
*4P0581102,CBHU6444581,42G1,CNNBO,4000,APLME,062FM,,
*4Q0210201,CSLU2401480,22G1,CNNBO,2300,APLME,062FM,,
*4Q0210301,TRHU2569253,22G1,CNNBO,2300,APLME,062FM,,
*4Q0210302,CSLU2280367,22G1,CNNBO,2300,APLME,062FM,,
*4Q0210401,FCIU5915638,22G1,CNNBO,2300,APLME,062FM,,
*4Q0210402,CSLU2415164,22G1,CNNBO,2300,APLME,062FM,,
*4Q0210501,CCLU3645371,22G1,CNNBO,2300,APLME,062FM,,
*4Q0240101,CCLU4501511,42G1,CNNBO,4000,APLME,062FM,,
*4Q0240102,CCLU5151320,42G1,CNNBO,4000,APLME,062FM,,
*4Q0240103,CCLU4237142,42G1,CNNBO,4000,APLME,062FM,,
*4Q0240201,DFSU4205194,42G1,CNNBO,4000,APLME,062FM,,
*4Q0240202,CCLU4739650,42G1,CNNBO,4000,APLME,062FM,,
*4Q0240203,CCLU4765108,42G1,CNNBO,4000,APLME,062FM,,
*4Q0240204,MAGU4876130,42G1,CNNBO,4000,APLME,062FM,,
*4Q0240301,CCLU4807986,42G1,CNNBO,4000,APLME,062FM,,
*4Q0240302,CCLU4925192,42G1,CNNBO,4000,APLME,062FM,,
*4Q0240303,CCLU4490865,42G1,CNNBO,4000,APLME,062FM,,
*4Q0240304,CBHU6409446,42G1,CNNBO,4000,APLME,062FM,,
*4Q0240305,TTNU5674164,42G1,CNNBO,4000,APLME,062FM,,
